NAMA_PROVINSI,NAMA_KABUPATEN,NAMA_KECAMATAN,NAMA_DESA,Data_Tahun,Jumlah
JAWA BARAT,CIANJUR,PASIRKUDA,PADAMULYA,2022,0
JAWA BARAT,CIANJUR,PASIRKUDA,PUSAKAJAYA,2022,0
JAWA BARAT,CIANJUR,PASIRKUDA,SIMPANG,2022,0
JAWA BARAT,BANDUNG,CILEUNYI,CIBIRU HILIR,2022,0
JAWA BARAT,BANDUNG,CILEUNYI,CIBIRU WETAN,2022,0
JAWA BARAT,BANDUNG,CILEUNYI,CILEUNYI KULON,2022,5
JAWA BARAT,BANDUNG,CILEUNYI,CILEUNYI WETAN,2022,0
JAWA BARAT,BANDUNG,CILEUNYI,CIMEKAR,2022,0
JAWA BARAT,BANDUNG,CILEUNYI,CINUNUK,2022,0
JAWA BARAT,BANDUNG,CIMENYAN,CIBURIAL,2022,0
JAWA BARAT,BANDUNG,CIMENYAN,CIKADUT,2022,0
JAWA BARAT,BANDUNG,CIMENYAN,CIMENYAN,2022,1
JAWA BARAT,BANDUNG,CIMENYAN,MANDALAMEKAR,2022,12
JAWA BARAT,BANDUNG,CIMENYAN,MEKARMANIK,2022,4
JAWA BARAT,BANDUNG,CIMENYAN,MEKARSALUYU,2022,0
JAWA BARAT,BANDUNG,CIMENYAN,SINDANGLAYA,2022,0
JAWA BARAT,BANDUNG,CILENGKRANG,CILENGKRANG,2022,0
JAWA BARAT,BANDUNG,CILENGKRANG,CIPANJALU,2022,0
JAWA BARAT,BANDUNG,CILENGKRANG,CIPOREAT,2022,24
JAWA BARAT,BANDUNG,CILENGKRANG,GIRIMEKAR,2022,18
JAWA BARAT,BANDUNG,CILENGKRANG,JATIENDAH,2022,0
JAWA BARAT,BANDUNG,CILENGKRANG,MELATIWANGI,2022,5
JAWA BARAT,BANDUNG,BOJONGSOANG,BOJONGSARI,2022,0
JAWA BARAT,BANDUNG,BOJONGSOANG,BOJONGSOANG,2022,0
JAWA BARAT,BANDUNG,BOJONGSOANG,BUAHBATU,2022,7
JAWA BARAT,BANDUNG,BOJONGSOANG,CIPAGALO,2022,42
JAWA BARAT,BANDUNG,BOJONGSOANG,LENGKONG,2022,0
JAWA BARAT,BANDUNG,BOJONGSOANG,TEGALLUAR,2022,0
JAWA BARAT,BANDUNG,MARGAHAYU,MAGAHAYU SELATAN,2022,1
JAWA BARAT,BANDUNG,MARGAHAYU,MARGAHAYU TENGAH,2022,0
JAWA BARAT,BANDUNG,MARGAHAYU,SAYATI,2022,0
JAWA BARAT,BANDUNG,MARGAHAYU,SUKAMENAK,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,CIGONDEWAH HILIR,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,LAGADAR,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,MARGAASIH,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,MEKARRAHAYU,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,NANJUNG,2022,0
JAWA BARAT,BANDUNG,MARGAASIH,RAHAYU,2022,0
JAWA BARAT,BANDUNG,KATAPANG,BANYUSARI,2022,0
JAWA BARAT,BANDUNG,KATAPANG,CILAMPENI,2022,0
JAWA BARAT,BANDUNG,KATAPANG,GANDASARI,2022,0
JAWA BARAT,BANDUNG,KATAPANG,KATAPANG,2022,0
JAWA BARAT,BANDUNG,KATAPANG,PANGAUBAN,2022,26
JAWA BARAT,BANDUNG,KATAPANG,SANGKANHURIP,2022,12
JAWA BARAT,BANDUNG,KATAPANG,SUKAMUKTI,2022,1
JAWA BARAT,BANDUNG,DAYEUHKOLOT,CANGKUANG KULON,2022,0
JAWA BARAT,BANDUNG,DAYEUHKOLOT,CANGKUANG WETAN,2022,0
JAWA BARAT,BANDUNG,DAYEUHKOLOT,CITEUREUP,2022,0
JAWA BARAT,BANDUNG,DAYEUHKOLOT,DAYEUHKOLOT,2022,310
JAWA BARAT,BANDUNG,DAYEUHKOLOT,SUKAPURA,2022,0
JAWA BARAT,BANDUNG,BANJARAN,BANJARAN KULON,2022,1
JAWA BARAT,BANDUNG,BANJARAN,BANJARAN WETAN,2022,6
JAWA BARAT,BANDUNG,BANJARAN,CIAPUS,2022,0
JAWA BARAT,BANDUNG,BANJARAN,KAMASAN,2022,0
JAWA BARAT,BANDUNG,BANJARAN,KIANGROKE,2022,0
JAWA BARAT,BANDUNG,BANJARAN,MARGAHURIP,2022,2
JAWA BARAT,BANDUNG,BANJARAN,MEKARJAYA,2022,7
JAWA BARAT,BANDUNG,BANJARAN,NEGLASARI,2022,0
JAWA BARAT,BANDUNG,BANJARAN,PASIRMULYA,2022,9
JAWA BARAT,BANDUNG,BANJARAN,SINDANGPANON,2022,1
JAWA BARAT,BANDUNG,BANJARAN,TARAJUSARI,2022,0
JAWA BARAT,BANDUNG,PAMEUNGPEUK,BOJONGKUNCI,2022,4
JAWA BARAT,BANDUNG,PAMEUNGPEUK,BOJONGMANGGU,2022,44
JAWA BARAT,BANDUNG,PAMEUNGPEUK,LANGONSARI,2022,19
JAWA BARAT,BANDUNG,PAMEUNGPEUK,RANCAMULYA,2022,9
JAWA BARAT,BANDUNG,PAMEUNGPEUK,RANCATUNGKU,2022,76
JAWA BARAT,BANDUNG,PAMEUNGPEUK,SUKASARI,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,BANJARSARI,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,LAMAJANG,2022,5
JAWA BARAT,BANDUNG,PANGALENGAN,MARGALUYU,2022,3
JAWA BARAT,BANDUNG,PANGALENGAN,MARGAMEKAR,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,MARGAMUKTI,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,MARGAMULYA,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,PANGALENGAN,2022,61
JAWA BARAT,BANDUNG,PANGALENGAN,PULOSARI,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,SUKALUYU,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,SUKAMANAH,2022,17
JAWA BARAT,BANDUNG,PANGALENGAN,TRIBAKTIMULYA,2022,0
JAWA BARAT,BANDUNG,PANGALENGAN,WANASUKA,2022,16
JAWA BARAT,BANDUNG,PANGALENGAN,WARNASARI,2022,0
JAWA BARAT,BANDUNG,ARJASARI,ANCOLMEKAR,2022,0
JAWA BARAT,BANDUNG,ARJASARI,ARJASARI,2022,1
JAWA BARAT,BANDUNG,ARJASARI,BAROS,2022,0
JAWA BARAT,BANDUNG,ARJASARI,BATUKARUT,2022,2
JAWA BARAT,BANDUNG,ARJASARI,LEBAKWANGI,2022,0
JAWA BARAT,BANDUNG,ARJASARI,MANGUNJAYA,2022,5
JAWA BARAT,BANDUNG,ARJASARI,MEKARJAYA,2022,8
JAWA BARAT,BANDUNG,ARJASARI,PATROLSARI,2022,0
JAWA BARAT,BANDUNG,ARJASARI,PINGGIRSARI,2022,34
JAWA BARAT,BANDUNG,ARJASARI,RANCAKOLE,2022,3
JAWA BARAT,BANDUNG,ARJASARI,WARGALUYU,2022,0
JAWA BARAT,BANDUNG,CIMAUNG,CAMPAKAMULYA,2022,12
JAWA BARAT,BANDUNG,CIMAUNG,CIKALONG,2022,0
JAWA BARAT,BANDUNG,CIMAUNG,CIMAUNG,2022,18
JAWA BARAT,BANDUNG,CIMAUNG,CIPINANG,2022,0
JAWA BARAT,BANDUNG,CIMAUNG,JAGABAYA,2022,7
JAWA BARAT,BANDUNG,CIMAUNG,MALASARI,2022,0
JAWA BARAT,BANDUNG,CIMAUNG,MEKARSARI,2022,0
JAWA BARAT,BANDUNG,CIMAUNG,PASIRHUNI,2022,11
JAWA BARAT,BANDUNG,CIMAUNG,SUKAMAJU,2022,12
JAWA BARAT,BANDUNG,CIMAUNG,WARJABAKTI,2022,2
JAWA BARAT,BANDUNG,CICALENGKA,BABAKAN PEUTEUY,2022,2
JAWA BARAT,BANDUNG,CICALENGKA,CICALENGKA KULON,2022,13
JAWA BARAT,BANDUNG,CICALENGKA,CICALENGKA WETAN,2022,10
JAWA BARAT,BANDUNG,CICALENGKA,CIKUYA,2022,11
JAWA BARAT,BANDUNG,CICALENGKA,DAMPIT,2022,0
JAWA BARAT,BANDUNG,CICALENGKA,MARGAASIH,2022,26
JAWA BARAT,BANDUNG,CICALENGKA,NAGROG,2022,0
JAWA BARAT,BANDUNG,CICALENGKA,NARAWITA,2022,0
JAWA BARAT,BANDUNG,CICALENGKA,PANENJOAN,2022,8
JAWA BARAT,BANDUNG,CICALENGKA,TANJUNGWANGI,2022,10
JAWA BARAT,BANDUNG,CICALENGKA,TENJOLAYA,2022,6
JAWA BARAT,BANDUNG,CICALENGKA,WALUYA,2022,13
JAWA BARAT,BANDUNG,NAGREG,BOJONG,2022,3
JAWA BARAT,BANDUNG,NAGREG,CIARO,2022,0
JAWA BARAT,BANDUNG,NAGREG,CIHERANG,2022,12
JAWA BARAT,BANDUNG,NAGREG,CITAMAN,2022,13
JAWA BARAT,BANDUNG,NAGREG,GANJAR SABAR,2022,0
JAWA BARAT,BANDUNG,NAGREG,MANDALAWANGI,2022,0
JAWA BARAT,BANDUNG,NAGREG,NAGREG,2022,4
JAWA BARAT,BANDUNG,NAGREG,NAGREG KENDAN,2022,0
JAWA BARAT,BANDUNG,CIKANCUNG,CIHANYIR,2022,50
JAWA BARAT,BANDUNG,CIKANCUNG,CIKANCUNG,2022,0
JAWA BARAT,BANDUNG,CIKANCUNG,CIKASUNGKA,2022,0
JAWA BARAT,BANDUNG,CIKANCUNG,CILULUK,2022,4
JAWA BARAT,BANDUNG,CIKANCUNG,HEGARMANAH,2022,1
JAWA BARAT,BANDUNG,CIKANCUNG,MANDALASARI,2022,0
JAWA BARAT,BANDUNG,CIKANCUNG,MEKARLAKSANA,2022,0
JAWA BARAT,BANDUNG,CIKANCUNG,SRIRAHAYU,2022,10
JAWA BARAT,BANDUNG,CIKANCUNG,TANJUNGLAYA,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,BOJONGLOA,2022,47
JAWA BARAT,BANDUNG,RANCAEKEK,BOJONGSALAM,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,CANGKUANG,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,HAURPUGUR,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,JELEGONG,2022,6
JAWA BARAT,BANDUNG,RANCAEKEK,LINGGAR,2022,4
JAWA BARAT,BANDUNG,RANCAEKEK,NANJUNG MEKAR,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,RANCAEKEK KULON,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,RANCAEKEK WETAN,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,SANGIANG,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,SUKAMANAH,2022,10
JAWA BARAT,BANDUNG,RANCAEKEK,SUKAMULYA,2022,0
JAWA BARAT,BANDUNG,RANCAEKEK,TEGAL SUMEDANG,2022,8
JAWA BARAT,BANDUNG,CIPARAY,BABAKAN,2022,4
JAWA BARAT,BANDUNG,CIPARAY,BUMIWANGI,2022,0
JAWA BARAT,BANDUNG,CIPARAY,CIHEULANG,2022,4
JAWA BARAT,BANDUNG,CIPARAY,CIKONENG,2022,0
JAWA BARAT,BANDUNG,CIPARAY,CIPARAY,2022,0
JAWA BARAT,BANDUNG,CIPARAY,GUNUNGLEUTIK,2022,12
JAWA BARAT,BANDUNG,CIPARAY,MANGUNHARJA,2022,2
JAWA BARAT,BANDUNG,CIPARAY,MEKARLAKSANA,2022,0
JAWA BARAT,BANDUNG,CIPARAY,MEKARSARI,2022,0
JAWA BARAT,BANDUNG,CIPARAY,PAKUTANDANG,2022,24
JAWA BARAT,BANDUNG,CIPARAY,SAGARACIPTA,2022,0
JAWA BARAT,BANDUNG,CIPARAY,SARIMAHI,2022,10
JAWA BARAT,BANDUNG,CIPARAY,SERANGMEKAR,2022,13
JAWA BARAT,BANDUNG,CIPARAY,SUMBERSARI,2022,3
JAWA BARAT,BANDUNG,PACET,CANANGGELA,2022,2
JAWA BARAT,BANDUNG,PACET,CIKAWAO,2022,12
JAWA BARAT,BANDUNG,PACET,CIKITU,2022,4
JAWA BARAT,BANDUNG,PACET,CIPEUJEUH,2022,69
JAWA BARAT,BANDUNG,PACET,GIRIMULYA,2022,3
JAWA BARAT,BANDUNG,PACET,MANDALAHAJI,2022,4
JAWA BARAT,BANDUNG,PACET,MARUYUNG,2022,0
JAWA BARAT,BANDUNG,PACET,MEKARJAYA,2022,0
JAWA BARAT,BANDUNG,PACET,MEKARSARI,2022,1
JAWA BARAT,BANDUNG,PACET,NAGRAK,2022,0
JAWA BARAT,BANDUNG,PACET,PANGAUBAN,2022,0
JAWA BARAT,BANDUNG,PACET,SUKARAME,2022,1
JAWA BARAT,BANDUNG,PACET,TANJUNGWANGI,2022,3
JAWA BARAT,BANDUNG,KERTASARI,CIBEUREUM,2022,0
JAWA BARAT,BANDUNG,KERTASARI,CIHAWUK,2022,0
JAWA BARAT,BANDUNG,KERTASARI,CIKEMBANG,2022,0
JAWA BARAT,BANDUNG,KERTASARI,NEGLAWANGI,2022,0
JAWA BARAT,BANDUNG,KERTASARI,RESMI TINGAL,2022,0
JAWA BARAT,BANDUNG,KERTASARI,SANTOSA,2022,0
JAWA BARAT,BANDUNG,KERTASARI,SUKAPURA,2022,0
JAWA BARAT,BANDUNG,KERTASARI,TARUMAJAYA,2022,2
JAWA BARAT,BANDUNG,BALEENDAH,BOJONGMALAKA,2022,0
JAWA BARAT,BANDUNG,BALEENDAH,MALAKASARI,2022,0
JAWA BARAT,BANDUNG,BALEENDAH,RANCAMANYAR,2022,0
JAWA BARAT,BANDUNG,MAJALAYA,BIRU,2022,1
JAWA BARAT,BANDUNG,MAJALAYA,BOJONG,2022,0
JAWA BARAT,BANDUNG,MAJALAYA,MAJAKERTA,2022,11
JAWA BARAT,BANDUNG,MAJALAYA,MAJALAYA,2022,3
JAWA BARAT,BANDUNG,MAJALAYA,MAJASETRA,2022,2
JAWA BARAT,BANDUNG,MAJALAYA,NEGLASARI,2022,8
JAWA BARAT,BANDUNG,MAJALAYA,PADAMULYA,2022,1
JAWA BARAT,BANDUNG,MAJALAYA,PADAULUN,2022,9
JAWA BARAT,BANDUNG,MAJALAYA,SUKAMAJU,2022,10
JAWA BARAT,BANDUNG,MAJALAYA,SUKAMUKTI,2022,3
JAWA BARAT,BANDUNG,MAJALAYA,WANGISAGARA,2022,10
JAWA BARAT,BANDUNG,SOLOKANJERUK,BOJONGEMAS,2022,0
JAWA BARAT,BANDUNG,SOLOKANJERUK,CIBODAS,2022,3
JAWA BARAT,BANDUNG,SOLOKANJERUK,LANGENSARI,2022,2
JAWA BARAT,BANDUNG,SOLOKANJERUK,PADAMUKTI,2022,0
JAWA BARAT,BANDUNG,SOLOKANJERUK,PANYADAP,2022,0
JAWA BARAT,BANDUNG,SOLOKANJERUK,RANCAKASUMBA,2022,2
JAWA BARAT,BANDUNG,SOLOKANJERUK,SOLOKANJERUK,2022,3
JAWA BARAT,BANDUNG,PASEH,CIGENTUR,2022,13
JAWA BARAT,BANDUNG,PASEH,CIJAGRA,2022,0
JAWA BARAT,BANDUNG,PASEH,CIPAKU,2022,0
JAWA BARAT,BANDUNG,PASEH,CIPEDES,2022,12
JAWA BARAT,BANDUNG,PASEH,DRAWATI,2022,0
JAWA BARAT,BANDUNG,PASEH,KARANGTUNGGAL,2022,4
JAWA BARAT,BANDUNG,PASEH,LOA,2022,4
JAWA BARAT,BANDUNG,PASEH,MEKARPAWITAN,2022,0
JAWA BARAT,BANDUNG,PASEH,SINDANGSARI,2022,0
JAWA BARAT,BANDUNG,PASEH,SUKAMANAH,2022,0
JAWA BARAT,BANDUNG,PASEH,SUKAMANTRI,2022,10
JAWA BARAT,BANDUNG,PASEH,TANGSIMEKAR,2022,20
JAWA BARAT,BANDUNG,IBUN,CIBEET,2022,1
JAWA BARAT,BANDUNG,IBUN,DUKUH,2022,5
JAWA BARAT,BANDUNG,IBUN,IBUN,2022,0
JAWA BARAT,BANDUNG,IBUN,KARYALAKSANA,2022,0
JAWA BARAT,BANDUNG,IBUN,LAKSANA,2022,0
JAWA BARAT,BANDUNG,IBUN,LAMPEGAN,2022,0
JAWA BARAT,BANDUNG,IBUN,MEKARWANGI,2022,0
JAWA BARAT,BANDUNG,IBUN,NEGLASARI,2022,0
JAWA BARAT,BANDUNG,IBUN,PANGGUH,2022,0
JAWA BARAT,BANDUNG,IBUN,SUDI,2022,0
JAWA BARAT,BANDUNG,IBUN,TALUN,2022,4
JAWA BARAT,BANDUNG,IBUN,TANGULUN,2022,0
JAWA BARAT,BANDUNG,SOREANG,CINGCIN,2022,0
JAWA BARAT,BANDUNG,SOREANG,KARAMATMULYA,2022,0
JAWA BARAT,BANDUNG,SOREANG,PAMEKARAN,2022,0
JAWA BARAT,BANDUNG,SOREANG,PANYIRAPAN,2022,4
JAWA BARAT,BANDUNG,SOREANG,PARUNGSERAB,2022,1
JAWA BARAT,BANDUNG,SOREANG,SADU,2022,50
JAWA BARAT,BANDUNG,SOREANG,SEKARWANGI,2022,0
JAWA BARAT,BANDUNG,SOREANG,SOREANG,2022,0
JAWA BARAT,BANDUNG,SOREANG,SUKAJADI,2022,24
JAWA BARAT,BANDUNG,SOREANG,SUKANAGARA,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,CIBODAS,2022,3
JAWA BARAT,BANDUNG,PASIRJAMBU,CIKONENG,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,CISONDARI,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,CUKANGGENTENG,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,MARGAMULYA,2022,5
JAWA BARAT,BANDUNG,PASIRJAMBU,MEKARMAJU,2022,14
JAWA BARAT,BANDUNG,PASIRJAMBU,MEKARSARI,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,PASIRJAMBU,2022,0
JAWA BARAT,BANDUNG,PASIRJAMBU,SUGIHMUKTI,2022,9
JAWA BARAT,BANDUNG,PASIRJAMBU,TENJOLAYA,2022,47
JAWA BARAT,BANDUNG,CIWIDEY,CIWIDEY,2022,0
JAWA BARAT,BANDUNG,CIWIDEY,LEBAKMUNCANG,2022,20
JAWA BARAT,BANDUNG,CIWIDEY,NENGKELAN,2022,0
JAWA BARAT,BANDUNG,CIWIDEY,PANUNDAAN,2022,2
JAWA BARAT,BANDUNG,CIWIDEY,PANYOCOKAN,2022,0
JAWA BARAT,BANDUNG,CIWIDEY,RAWABOGO,2022,5
JAWA BARAT,BANDUNG,CIWIDEY,SUKAWENING,2022,0
JAWA BARAT,BANDUNG,RANCABALI,ALAMENDAH,2022,65
JAWA BARAT,BANDUNG,RANCABALI,CIPELAH,2022,0
JAWA BARAT,BANDUNG,RANCABALI,INDRAGIRI,2022,17
JAWA BARAT,BANDUNG,RANCABALI,PATENGAN,2022,13
JAWA BARAT,BANDUNG,RANCABALI,SUKARESMI,2022,0
JAWA BARAT,BANDUNG,CANGKUANG,BANDASARI,2022,10
JAWA BARAT,BANDUNG,CANGKUANG,CANGKUANG,2022,14
JAWA BARAT,BANDUNG,CANGKUANG,CILUNCAT,2022,8
JAWA BARAT,BANDUNG,CANGKUANG,JATISARI,2022,7
JAWA BARAT,BANDUNG,CANGKUANG,NAGRAK,2022,12
JAWA BARAT,BANDUNG,CANGKUANG,PANANJUNG,2022,3
JAWA BARAT,BANDUNG,CANGKUANG,TANJUNGSARI,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,BUNINAGARA,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,CIBODAS,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,CILAME,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,GAJAH MEKAR,2022,7
JAWA BARAT,BANDUNG,KUTAWARINGIN,JATISARI,2022,30
JAWA BARAT,BANDUNG,KUTAWARINGIN,JELEGONG,2022,5
JAWA BARAT,BANDUNG,KUTAWARINGIN,KOPO,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,KUTAWARINGIN,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,PADASUKA,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,PAMEUNTASAN,2022,0
JAWA BARAT,BANDUNG,KUTAWARINGIN,SUKAMULYA,2022,264
JAWA BARAT,GARUT,KARANGPAWITAN,CIMURAH,2022,2
JAWA BARAT,GARUT,KARANGPAWITAN,GODOG,2022,4
JAWA BARAT,GARUT,KARANGPAWITAN,JATISARI,2022,12
JAWA BARAT,GARUT,KARANGPAWITAN,KARANGPAWITAN,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,KARANGSARI,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,LEBAKAGUNG,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,MEKARSARI,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,SINDANGGALIH,2022,11
JAWA BARAT,GARUT,KARANGPAWITAN,SINDANGLAYA,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,SINDANGPALAY,2022,1
JAWA BARAT,GARUT,KARANGPAWITAN,SITUGEDE,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,SITUJAYA,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,SITUSAEUR,2022,4
JAWA BARAT,GARUT,KARANGPAWITAN,SITUSARI,2022,0
JAWA BARAT,GARUT,KARANGPAWITAN,SUCI,2022,1
JAWA BARAT,GARUT,KARANGPAWITAN,TANJUNGSARI,2022,1
JAWA BARAT,GARUT,WANARAJA,CINUNUK,2022,2
JAWA BARAT,GARUT,WANARAJA,SINDANGMEKAR,2022,5
JAWA BARAT,GARUT,WANARAJA,SINDANGPRABU,2022,1
JAWA BARAT,GARUT,WANARAJA,SINDANGRATU,2022,23
JAWA BARAT,GARUT,WANARAJA,SUKAMENAK,2022,12
JAWA BARAT,GARUT,WANARAJA,WANAJAYA,2022,4
JAWA BARAT,GARUT,WANARAJA,WANAMEKAR,2022,6
JAWA BARAT,GARUT,WANARAJA,WANARAJA,2022,1
JAWA BARAT,GARUT,WANARAJA,WANASARI,2022,1
JAWA BARAT,GARUT,TAROGONG KALER,CIMANGANTEN,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,JATI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,LANGENSARI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,MEKARJAYA,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,MEKARWANGI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,PANJIWANGI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,PASAWAHAN,2022,4
JAWA BARAT,GARUT,TAROGONG KALER,RANCABANGO,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,SIRNAJAYA,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,SUKAJADI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,SUKAWANGI,2022,0
JAWA BARAT,GARUT,TAROGONG KALER,TANJUNG KAMUNING,2022,0
JAWA BARAT,GARUT,TAROGONG KIDUL,CIBUNAR,2022,12
JAWA BARAT,GARUT,TAROGONG KIDUL,HAURPANGGUNG,2022,14
JAWA BARAT,GARUT,TAROGONG KIDUL,JAYARAGA,2022,3
JAWA BARAT,GARUT,TAROGONG KIDUL,KERSAMENAK,2022,0
JAWA BARAT,GARUT,TAROGONG KIDUL,MEKARGALIH,2022,0
JAWA BARAT,GARUT,TAROGONG KIDUL,SUKABAKTI,2022,3
JAWA BARAT,GARUT,TAROGONG KIDUL,TAROGONG,2022,1
JAWA BARAT,GARUT,BANYURESMI,BAGENDIT,2022,0
JAWA BARAT,GARUT,BANYURESMI,BANYURESMI,2022,0
JAWA BARAT,GARUT,BANYURESMI,BINAKARYA,2022,0
JAWA BARAT,GARUT,BANYURESMI,CIMAREME,2022,1
JAWA BARAT,GARUT,BANYURESMI,CIPICUNG,2022,0
JAWA BARAT,GARUT,BANYURESMI,DANGDEUR,2022,49
JAWA BARAT,GARUT,BANYURESMI,KARYAMUKTI,2022,0
JAWA BARAT,GARUT,BANYURESMI,KARYASARI,2022,3
JAWA BARAT,GARUT,BANYURESMI,PAMEKARSARI,2022,0
JAWA BARAT,GARUT,BANYURESMI,SUKAKARYA,2022,2
JAWA BARAT,GARUT,BANYURESMI,SUKALAKSANA,2022,12
JAWA BARAT,GARUT,BANYURESMI,SUKAMUKTI,2022,2
JAWA BARAT,GARUT,BANYURESMI,SUKARAJA,2022,2
JAWA BARAT,GARUT,BANYURESMI,SUKARATU,2022,0
JAWA BARAT,GARUT,BANYURESMI,SUKASENANG,2022,0
JAWA BARAT,GARUT,SAMARANG,CINTAASIH,2022,6
JAWA BARAT,GARUT,SAMARANG,CINTAKARYA,2022,0
JAWA BARAT,GARUT,SAMARANG,CINTARAKYAT,2022,0
JAWA BARAT,GARUT,SAMARANG,CINTARASA,2022,10
JAWA BARAT,GARUT,SAMARANG,CISARUA,2022,0
JAWA BARAT,GARUT,SAMARANG,PARAKAN,2022,2
JAWA BARAT,GARUT,SAMARANG,SAMARANG,2022,43
JAWA BARAT,GARUT,SAMARANG,SIRNASARI,2022,4
JAWA BARAT,GARUT,SAMARANG,SUKAKARYA,2022,0
JAWA BARAT,GARUT,SAMARANG,SUKALAKSANA,2022,0
JAWA BARAT,GARUT,SAMARANG,SUKARASA,2022,0
JAWA BARAT,GARUT,SAMARANG,TANJUNG KARYA,2022,0
JAWA BARAT,GARUT,SAMARANG,TANJUNGANOM,2022,6
JAWA BARAT,GARUT,PASIRWANGI,BARUSARI,2022,1
JAWA BARAT,GARUT,PASIRWANGI,KARYAMEKAR,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PADAASIH,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PADAMUKTI,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PADAMULYA,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PADASUKA,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PADAWAAS,2022,1
JAWA BARAT,GARUT,PASIRWANGI,PASIRKIAMIS,2022,0
JAWA BARAT,GARUT,PASIRWANGI,PASIRWANGI,2022,0
JAWA BARAT,GARUT,PASIRWANGI,SARIMUKTI,2022,0
JAWA BARAT,GARUT,PASIRWANGI,SINARJAYA,2022,0
JAWA BARAT,GARUT,PASIRWANGI,TALAGA,2022,0
JAWA BARAT,GARUT,LELES,CANGKUANG,2022,3
JAWA BARAT,GARUT,LELES,CIBURIAL,2022,20
JAWA BARAT,GARUT,LELES,CIPANCAR,2022,0
JAWA BARAT,GARUT,LELES,DANO,2022,5
JAWA BARAT,GARUT,LELES,HARUMAN,2022,21
JAWA BARAT,GARUT,LELES,JANGKURANG,2022,1
JAWA BARAT,GARUT,LELES,KANDANGMUKTI,2022,0
JAWA BARAT,GARUT,LELES,LELES,2022,8
JAWA BARAT,GARUT,LELES,LEMBANG,2022,2
JAWA BARAT,GARUT,LELES,MARGALUYU,2022,0
JAWA BARAT,GARUT,LELES,SALAMNUNGGAL,2022,5
JAWA BARAT,GARUT,LELES,SUKARAME,2022,0
JAWA BARAT,GARUT,KADUNGORA,CIKEMBULAN,2022,0
JAWA BARAT,GARUT,KADUNGORA,CISAAT,2022,0
JAWA BARAT,GARUT,KADUNGORA,GANDAMEKAR,2022,1
JAWA BARAT,GARUT,KADUNGORA,HARUMANSARI,2022,0
JAWA BARAT,GARUT,KADUNGORA,HEGARSARI,2022,0
JAWA BARAT,GARUT,KADUNGORA,KADUNGORA,2022,0
JAWA BARAT,GARUT,KADUNGORA,KARANGMULYA,2022,0
